"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Metric Name","Metric Unit","Minimum","Maximum","Average"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_single_to_double_precision_perf_ratio","","","","32"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_sparse_cuda_array_supported","","","","1"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_stream_priorities_supported","","","","1"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_surface_alignment","","","","512"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_tcc_driver","","","","0"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_tensor_map_access_supported","","","","0"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_texture_alignment","","","","512"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_texture_pitch_alignment","","","","32"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_total_constant_memory","","","","65,536"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_total_memory","","","","50,925,535,232"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_unified_addressing","","","","1"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_unified_function_pointers","","","","0"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_virtual_address_management_supported","","","","1"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","device__attribute_warp_size","","","","32"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","FE_B.TriageAC.gr__ctas_launched_queue_sync.sum","block","216.000000","384.000000","352.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_A.TriageAC.l1tex__data_pipe_lsu_wavefronts.avg","","34376.297619","41644.142857","38878.779762"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_A.TriageAC.l1tex__lsu_writeback_active.avg","cycle","34329.595238","41578.440476","38818.458333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_A.TriageAC.sm__cycles_active.avg","cycle","110838.690476","214472.750000","189473.430556"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_A.TriageAC.sm__inst_executed_realtime.avg.per_cycle_active","inst/cycle","11.853206","159.617231","52.100671"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_A.TriageSCG.sm__inst_executed_pipe_alu_realtime.avg.pct_of_peak_sustained_elapsed","%","1.126540","2.353052","1.933645"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_C.TriageSCG.smsp__inst_executed_pipe_fmaheavy.avg.pct_of_peak_sustained_elapsed","%","0.377157","0.787827","0.647315"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","SM_C.TriageSCG.smsp__inst_executed_pipe_fmalite.avg.pct_of_peak_sustained_elapsed","%","0.375513","0.783285","0.644128"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","TriageAC.tpc__warps_active_realtime.avg.per_cycle_active","warp","208.089710","2881.049990","931.817542"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","TriageAC.tpc__warps_active_realtime.sum.per_cycle_active","warp","8739.767825","121004.099598","39136.336770"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","c2clink__enabled_mask","","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","c2clink__present","","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__avg_thread_executed","thread","1408.000000","1408.000000","1408.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__avg_thread_executed_true","thread","1343.000000","1343.000000","1343.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__memory_l1_conflicts_shared_nway","byte","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__memory_l1_wavefronts_shared_excessive","byte","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__memory_l2_theoretical_sectors_global_excessive","byte","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__sm__sass_thread_inst_executed_op_dfma_pred_on_x2","thread","336.000000","336.000000","336.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__sm__sass_thread_inst_executed_op_ffma_pred_on_x2","thread","21504.000000","21504.000000","21504.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__smsp__inst_executed_op_branch_pct","%","0.083656","0.083656","0.083656"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__smsp__sass_thread_inst_executed_op_dfma_pred_on_x2","thread","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","derived__smsp__sass_thread_inst_executed_op_ffma_pred_on_x2","thread","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.avg.peak_sustained","byte/cycle","8.000000","8.000000","8.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.avg.per_second","Gbyte/second","41.963486","42.103994","42.044176"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.max.peak_sustained","byte/cycle","8.000000","8.000000","8.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.max.per_second","Gbyte/second","41.969205","42.108226","42.051143"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.min.peak_sustained","byte/cycle","8.000000","8.000000","8.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.min.per_second","Gbyte/second","41.957746","42.098883","42.036554"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.sum.peak_sustained","byte/cycle","96.000000","96.000000","96.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes.sum.per_second","Gbyte/second","503.561829","505.247926","504.530111"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_read.sum","Mbyte","536.874240","537.030528","536.954411"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_read.sum.pct_of_peak_sustained_elapsed","%","65.258487","65.479439","65.383804"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_read.sum.per_second","Gbyte/second","500.726546","502.420268","501.689699"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_write.sum","Mbyte","2.873344","3.122816","3.040064"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_write.sum.pct_of_peak_sustained_elapsed","%","0.349757","0.379942","0.370183"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__bytes_write.sum.per_second","Gbyte/second","2.683723","2.915337","2.840412"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.avg","cycle","5622374.666667","5626597.333333","5624942.444444"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.avg.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.max","cycle","5622880.000000","5628464.000000","5625874.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.max.pct_of_peak_sustained_elapsed","%","65.636947","65.854582","65.764882"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.min","cycle","5621728.000000","5624880.000000","5623922.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.min.pct_of_peak_sustained_elapsed","%","65.619027","65.839969","65.742066"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.sum","cycle","67468496.000000","67519168.000000","67499309.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_active.sum.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.avg","cycle","8540757.333333","8571221.333333","8554538.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.avg.per_second","cycle/nsecond","7.992581","7.992830","7.992705"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.max","cycle","8541184.000000","8571392.000000","8554666.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.max.per_second","cycle/nsecond","7.992581","7.993052","7.992824"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.min","cycle","8540672.000000","8570880.000000","8554410.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.min.per_second","cycle/nsecond","7.992339","7.992830","7.992585"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.sum","cycle","102489088.000000","102854656.000000","102654464.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__cycles_elapsed.sum.per_second","cycle/nsecond","95.910976","95.913963","95.912457"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__sectors_read.sum","sector","16777320.000000","16782204.000000","16779825.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","dram__sectors_write.sum","sector","89792.000000","97588.000000","95002.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed","%","49.115446","49.280814","49.210298"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","fbpa__dram_sectors.max.pct_of_peak_sustained_elapsed","%","49.119207","49.283525","49.214253"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","fbpa__dram_sectors.min.pct_of_peak_sustained_elapsed","%","49.110545","49.277987","49.205436"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","fbpa__dram_sectors.sum.pct_of_peak_sustained_elapsed","%","49.115446","49.280814","49.210298"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.avg","cycle","1506615.000000","1512011.285714","1509053.761905"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.avg.per_second","cycle/nsecond","1.409925","1.409967","1.409944"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.max","cycle","1506628.000000","1512030.000000","1509068.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.max.per_second","cycle/nsecond","1.409935","1.409982","1.409958"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.min","cycle","1506587.000000","1511990.000000","1509032.500000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.min.per_second","cycle/nsecond","1.409902","1.409945","1.409924"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.sum","cycle","10546305.000000","10584079.000000","10563376.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpc__cycles_elapsed.sum.per_second","cycle/nsecond","9.869474","9.869769","9.869609"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_access_throughput.avg.pct_of_peak_sustained_elapsed","%","24.470106","24.538434","24.510710"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_access_throughput.max.pct_of_peak_sustained_elapsed","%","24.489492","24.815505","24.610048"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_access_throughput.min.pct_of_peak_sustained_elapsed","%","24.456502","24.522099","24.499347"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_access_throughput.sum.pct_of_peak_sustained_elapsed","%","24.470106","24.538434","24.510710"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_request_throughput.avg.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_request_throughput.max.pct_of_peak_sustained_elapsed","%","95.822526","98.125523","96.951428"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_request_throughput.min.pct_of_peak_sustained_elapsed","%","65.619027","65.839969","65.742066"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_request_throughput.sum.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_throughput.max.pct_of_peak_sustained_elapsed","%","95.822526","98.125523","96.951428"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_throughput.min.pct_of_peak_sustained_elapsed","%","65.619027","65.839969","65.742066"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__compute_memory_throughput.sum.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__dram_throughput.max.pct_of_peak_sustained_elapsed","%","65.636947","65.854582","65.764882"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__dram_throughput.min.pct_of_peak_sustained_elapsed","%","65.619027","65.839969","65.742066"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__dram_throughput.sum.pct_of_peak_sustained_elapsed","%","65.628002","65.847962","65.753987"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__time_duration.avg","msecond","1.068576","1.072384","1.070293"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__time_duration.max","msecond","1.068576","1.072384","1.070293"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__time_duration.min","msecond","1.068576","1.072384","1.070293"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","gpu__time_duration.sum","msecond","1.068576","1.072384","1.070293"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","idc__request_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","idc__request_cycles_active.max.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","idc__request_cycles_active.min.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","idc__request_cycles_active.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","inst_executed","inst","12681216.000000","12681216.000000","12681216.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_active.avg","cycle","212011.059524","214300.250000","213143.075397"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_active.max","cycle","1501434.000000","1507538.000000","1505361.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_active.min","cycle","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_active.sum","cycle","17808929.000000","18001221.000000","17904018.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_elapsed.avg","cycle","1503298.142857","1516068.571429","1509577.428571"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_elapsed.max","cycle","1503310.000000","1516086.000000","1509591.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_elapsed.min","cycle","1503274.000000","1516043.000000","1509553.166667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(384, 1, 1)","0","8.6","6","l1tex__cycles_elapsed.sum","cycle","126277044.000000","127349760.000000","126804504.000000"
